"day","hour","RL_act","CON_act","SPV_act","WND_act","SPV_forc","WND_forc","CON_forc","VWAP","DA_SPOT"
"2015-02-28","07:00",41870.04986,56989.52486,49.925,15069.55,140.1405426,14602.61515,54009.84605,22.33,27.7
"2015-03-01","08:00",44315.41986,62224.54486,1529.125,16380,1314.228698,15165.70655,59607.56209,24.62,29.51
"2015-03-02","09:00",44065.79986,65767.42486,4897.275,16804.35,3388.668099,15799.26245,62369.28727,24.26,29.48
"2015-03-03","10:00",42960.11486,66690.96486,6864.4,16866.45,5596.468255,15895.4097,63226.72628,23.43,28.07
"2015-03-04","11:00",42084.77986,67602.30486,8374.375,17143.15,7107.88791,15430.4653,64353.91703,25.39,26.76
"2015-03-05","12:00",41772.70986,68046.38486,8719.6,17554.075,7623.546978,14906.4174,64043.56811,28.29,28.03
"2015-03-06","13:00",42298.35986,66442.08486,7169.525,16974.2,5739.763646,14670.73955,61675.77256,24.46,25.5
"2015-03-07","14:00",43239.09986,64272.92486,4917.8,16116.025,4471.771563,14696.74225,60293.61264,27.38,25.96
"2015-03-08","15:00",45442.29486,63450.64486,2366,15642.35,2703.150421,14722.772,59251.05316,27.33,28.81
"2015-03-09","16:00",47252.37486,63601.92486,662.65,15686.9,477.6080223,14949.2115,58975.11697,29.75,28.03
"2015-03-10","17:00",51556.87486,67286.32486,55.175,15674.275,41.47955227,15682.14955,62484.07133,40.21,32.63
"2015-03-11","18:00",53418.85486,69633.60486,0,16214.75,0,16515.26215,65244.20686,55.52,42.58
"2015-03-12","19:00",51189.09486,67732.84486,0,16543.75,0,17016.49065,63281.35373,42.22,33.88
"2015-03-13","20:00",46991.68986,62536.86486,0,15545.175,0,16911.3994,58988.61692,32.92,27.57
"2015-03-14","21:00",44654.00986,59335.58486,0,14681.575,0,16831.8139,56587.11563,29.79,24.6
"2015-03-15","22:00",44002.36986,58204.64486,0,14202.275,0,16911.0329,55954.6898,35.75,27.55
"2015-03-16","23:00",40412.88486,55047.28486,0,14634.4,0,16821.7387,52639.8657,29.76,23.6
